modelType,modelName,fileName,children,references,neurolexTerm,neurolexURI,keywords,pubmedID,translators,authors
SY,Model Name,Syn_NMDA_RSPyr_SupLTS.synapse.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
SY,Model Name,Syn_NMDA_SupPyr_DeepFS.synapse.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
SY,Model Name,Syn_NMDA_SupPyr_L4SS.synapse.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
SY,Model Name,Syn_NMDA_SupPyr_L5Pyr.synapse.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
SY,Model Name,Syn_NMDA_SupPyr_L6NT.synapse.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
SY,Model Name,Syn_NMDA_SupPyr_SupPyr.synapse.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
SY,Model Name,Syn_NMDA_TCR_DeepAxAx.synapse.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
SY,Model Name,Syn_NMDA_TCR_DeepBask.synapse.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
SY,Model Name,Syn_NMDA_TCR_L4SS.synapse.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
SY,Model Name,Syn_NMDA_TCR_L5Pyr.synapse.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
SY,Model Name,Syn_NMDA_TCR_L6NT.synapse.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
SY,Model Name,Syn_NMDA_TCR_nRT.synapse.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
SY,Model Name,Syn_NMDA_TCR_SupFS.synapse.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
SY,Model Name,Syn_NMDA_TCR_SupPyr.synapse.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CN,Model Name,cad__beta0_02__phi260000.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CN,Model Name,cad__beta0_05__phi520000.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CN,Model Name,cad__beta0_01__phi26000.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CN,Model Name,cad__beta0_05__phi52000.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CN,Model Name,cad__beta0_05__phi260000.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CN,Model Name,cad__beta0_01__phi4333_33.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CN,Model Name,cad__beta0_02__phi86666_7.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CN,Model Name,cad__beta0_075__phi86666_7.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CN,Model Name,cad__beta0_01__phi13000.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CN,Model Name,cad__beta0_05__phi65000.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CN,Model Name,cad__beta0_02__phi52000.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CN,Model Name,cad__beta0_05__phi104000.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CN,Model Name,cad.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CN,Model Name,cad__beta0_02__phi10400.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",neurolexTerm,neurolexURI,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,"Anomalous Rectifier conductance, also known as h-conductance (hyperpolarizing)",ar__m00_25.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,"Anomalous rectifier,h-conductance",12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,"Anomalous Rectifier conductance, also known as h-conductance (hyperpolarizing)",ar__m00.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,"Anomalous Rectifier conductance, also known as h-conductance (hyperpolarizing)",ar.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,"High threshold, long lasting Calcium L-type current",cal.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,"Low threshold, inactivating Calcium T-type (""transient"") conductance",cat_a.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,"Low threshold, inactivating Calcium T-type (""transient"") conductance",cat.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Potasium K2-type current (slowly activating and inactivating),k2.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,"Potasium A-type conductance (transient, inactivating)",ka_ib.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,"Potasium A-type conductance (transient, inactivating)",ka.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Slow [Ca2+] dependent K AHP (afterhyperpolarization) conductance,kahp_deeppyr.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Slow [Ca2+] dependent K AHP (afterhyperpolarization) conductance,kahp_slower.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,[Ca2+] dependent K AHP (afterhyperpolarization) conductance,kahp.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Fast voltage and [Ca2+] dependent K conductance (BK channel),kc_fast.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Fast voltage and [Ca2+] dependent K conductance (BK channel),kc.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Potasium delayed rectifier type conductance for fast-spiking (FS) interneurons,kdr_fs.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Delayed rectifier potassium conductance,kdr.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Potasium M type current (muscarinic receptor-suppressed),km.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Fast Sodium transient (inactivating) current,naf__a0__b0__c0__d0__fastNa_shiftmin3_5.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Fast Sodium transient (inactivating) current,naf_tcr__sh_hmin7__sh_m_imin3__sh_m_rmin2_5.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Fast Sodium transient (inactivating) current,naf_tcr.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Fast Sodium transient (inactivating) current,naf.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Fast Sodium transient (inactivating) current,naf2__a0__b0__c0__d0__fastNa_shift0.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Fast Sodium transient (inactivating) current,naf2__a0__b0__c0__d0__fastNa_shiftmin2_5.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Fast Sodium transient (inactivating) current,naf2.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Persistent (non inactivating) Sodium channel,nap.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,12574468,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Fast Sodium transient (inactivating) current,napf__a0__b0__c0__d0__fastNa_shift0.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
CH,Fast Sodium transient (inactivating) current,napf_spinstell__a0__b0__c0__d0__fastNa_shiftmin2_5.channel.nml,,"(OpenSourceBrain,http://www.opensourcebrain.org/projects/thalamocortical),(ModelDB,https://senselab.med.yale.edu/ModelDB/showmodel.cshtml?model=45539)",,,keywords,15525801,"Chaitanya Chintaluri,Daniel Wójcik,Eugenio Piasini,Helena Głąbska,Jacek Rogala,Michael Hines,Padraig Gleeson,Rokas Stanislovas,Subhasis Ray,Tomás Fernández Alfonso,Yates Buckley,Angus Silver",
