,AP1Amplitude,AP2Amplitude,AP12AmplitudeDrop,AP12AmplitudeChangePercent,AP1SSAmplitudeChange,AP1WidthHalfHeight,AP2WidthHalfHeight,AP12HalfWidthChangePercent,AP1WidthPeakToTrough,AP2WidthPeakToTrough,AP1RateOfChangePeakToTrough,AP2RateOfChangePeakToTrough,AP12RateOfChangePeakToTroughPercentChange,AP1AHPDepth,AP2AHPDepth,AP12AHPDepthPercentChange,AP1DelayMean,AP2DelayMean,AP1DelaySD,AP2DelaySD,AP1DelayMeanStrongStim,AP2DelayMeanStrongStim,AP1DelaySDStrongStim,AP2DelaySDStrongStim,Burst1ISIMean,Burst1ISIMeanStrongStim,Burst1ISISD,Burst1ISISDStrongStim,InitialAccommodationMean,SSAccommodationMean,AccommodationRateToSS,AccommodationAtSSMean,AccommodationRateMeanAtSS,ISIMedian,ISICV,ISIBurstMeanChange,SpikeRateStrongStim,InputResistance,SteadyStateAPs,FrequencyPassAbove,FrequencyPassBelow,RampFirstSpike
NMLCL000178,66.2544666677895,65.4128457146779,1.077696327835022,-1.3673512125322533,1.4753548146710662,0.8677519561040115,0.8677519561040115,4.26325641456051e-14,2.5664477496956106,2.6063192572389133,-3.65884070605201,-3.607132487046501,-2.558041864324093,3.8252581786102664,3.824709208681177,-0.12149902113453562,4.169598917860445,5.351838000571982,0.0,0.0,3.082614693895732,4.500776021595779,0.0,0.0,5.242448924351499,4.302866456545102,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.1616895204298409,-79.9038774980244,6.088377942505522,6.334450648444397,2.081170351486478,4.887743777312445,3.078383806052082,6.047511256226951,0.0,4.216192878969989,4.6552099235415705,8.473811429161291
NMLCL000179,69.1743039997454,68.6180533371541,0.8245325861667845,-1.0478716317093983,1.4146430401924526,0.8283105657598477,0.8283105657598477,4.57411886145554e-14,2.129935456023285,2.146221159059176,-4.091793581919434,-4.063899393546756,-2.0071070506252133,3.440676520415085,3.421646193209246,-1.7018619262377734,4.296459542838511,5.421591364573268,0.0,0.0,3.1509438340197775,4.525017004087505,0.0,0.0,5.171313923421615,4.299746260525436,0.0,0.0,-50.0,-50.0,-0.17663526617198308,-77.6397548727896,6.295041236178054,6.284166133833922,2.108999856643514,4.224635276367065,3.2259365392535724,6.393428128864552,0.0,4.216192878969989,4.6601536905951955,8.492087250627534
NMLCL000180,70.8180171447573,69.4292799950735,1.4345332614200497,-1.707536136195533,2.1421170806392693,0.7767152131210331,0.7872494493151819,1.7074485425598274,2.0201348307247207,2.047250687564287,-4.279691872534663,-4.230216372836237,-2.507238552818689,3.693746068986337,3.6785321331213434,-1.5184896658315548,4.376853603213774,5.6709830920930715,0.0,0.0,2.993242905145929,4.487136859511576,0.0,0.0,5.880319837568783,4.296929735832723,0.0,0.0,0.0,0.0,0.0,-19.6373494904803,3.1791303340432004,5.6456010788662425,2.1006609513547403,5.769799917288716,3.354490745440121,6.392722308873732,0.0,4.216192878969989,5.799909457150003,8.555990005102219
NMLCL000181,81.1193695229385,78.8714200051513,1.820686168889229,-1.9988870628040578,2.011068971974237,0.6996944006621268,0.7110672772027734,1.8298814583757534,1.9505810377363546,1.9571078487208908,-4.515099642052027,-4.488501619663686,-1.9615801839665474,3.932390883145412,3.945074586720119,1.3857640755684653,3.440735839201137,4.86941035177505,0.0,0.0,2.316612492385703,4.139243509863256,0.0,0.0,4.739318659241694,4.034715521395197,0.0,0.0,-50.0,-25.0,-0.11685119283699986,-84.5232953631206,5.9041014909889595,6.0841007569139345,2.1038558555267564,4.213590696428287,3.313448551002216,6.7643169677920465,0.0,4.216192878969989,5.081512930465715,8.452889851794659
NMLCL000182,73.3937133319346,70.1143733358884,2.1460434503180164,-2.4237660277847466,2.3530035255174955,0.7444298548911031,0.7553078690804536,1.7573495268494592,2.0201348307247544,2.035289875836868,-4.376930207854187,-4.324016949214836,-2.5663322921601415,4.0111400029198805,4.004336890554668,-0.951641088501071,3.4597362942121586,4.972302851540477,0.0,0.0,2.4159540944526174,4.125946568580026,0.0,0.0,4.823558795060956,4.001164075801726,0.0,0.0,-50.0,-50.0,-0.212317989596358,-81.9620101241301,5.896895910271514,6.080447315201527,2.0973985746446755,3.815992197989914,3.313448551002216,6.422539972684734,0.0,4.216192878969989,4.676035656779612,8.459449068152596
NMLCL000183,68.1314000001191,66.894349999848,1.3476607970282,-1.6449524595258533,1.9548047810060862,0.8677519561040115,0.8869042271885342,2.1604779862025363,3.0482555182424713,3.0952010036803617,-3.1480487701240487,-3.0891868512023986,-2.691430513275457,3.6505406730579093,3.662445097058047,1.3431302714275406,4.032064276018246,5.235056128004304,0.0,0.0,3.038375419171446,4.4579544367625275,0.0,0.0,5.108115948835974,4.25696826758486,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.17050639028578596,-82.9548751160792,6.002286244872997,6.308629339174088,2.0299841101749845,4.759384759104044,3.1300252667121873,6.659134695064879,0.0,4.216192878969989,4.917173379314106,8.468057355031048
NMLCL000184,64.6315600007804,62.4050600027586,1.8126571663152518,-2.1896628802579676,2.4833492040043086,0.7767152131210331,0.7872494493151819,1.707448542559844,2.167530895776649,2.1986675135806046,-4.1101440688437885,-4.048156127159218,-2.7127526164720517,3.9821238120693834,3.9741003842406832,-1.056064013177807,3.831976954499026,5.11671227303296,0.0,0.0,2.5682147548590453,4.292060380878043,0.0,0.0,4.930612707609174,4.146190700554938,0.0,0.0,-50.0,-50.0,-0.21793829326004022,-77.4133742282026,5.984276144451841,6.020715698631839,2.200965985071327,4.17832016929736,3.354490745440121,6.41693357781586,0.0,4.216192878969989,4.871337740978563,8.464262714977227
NMLCL000185,63.3259800006113,61.4244068599478,1.6824158073085471,-2.0686683675354307,1.9944520281071545,0.8182022662053825,0.8383177092574539,2.237837095372344,2.170162964908037,2.193544937981492,-4.083920020363334,-4.036286021954702,-2.4760745345394795,3.949697418758374,3.9511541648472144,0.2943583409574151,3.85026777108518,5.13937093689029,0.0,0.0,2.5006621360276258,4.297086417714409,0.0,0.0,4.961316689952011,4.161019560403886,0.0,0.0,-50.0,-25.0,-0.11316703318948815,-77.8484524698751,6.060907138379709,6.077546611482875,2.1903154709974726,4.230195357036346,3.313448551002216,6.1534824052515935,0.0,4.216192878969989,4.490737578382532,8.46387905766547
NMLCL000186,73.1167333326883,71.788224005182,1.4009380297937364,-1.6455245953272357,1.860249928525323,0.7767152131210331,0.7767152131210331,0.0,2.1353935461561178,2.146221159059176,-4.2356659907033185,-4.210456415072831,-1.9193206210406568,3.976150516168921,3.9787807127073997,0.4811999695343836,3.788124354333894,5.09944508663344,0.0,0.0,2.6314913510763964,4.277468201428602,0.0,0.0,5.00115170384108,4.139060035706561,0.0,0.0,-75.0,-50.0,-0.2823669762024076,-82.4471805742686,5.969240409445426,6.209145495637912,2.0793665288766823,4.682180708015287,3.1791303340432004,6.210038510376275,0.0,4.216192878969989,4.329013929499023,8.467781602299812
NMLCL000187,79.4164890913056,75.7504514303419,2.2451003900232553,-2.4535219775895514,2.4063350350598594,0.7223122645279223,0.7223122645279223,0.0,2.0016402981725205,2.0201348307247207,-4.442081821699899,-4.390260637141165,-2.5468543888617763,3.942014031301798,3.966826203211484,1.931402513755835,3.21951408313804,4.736697652718647,0.0,0.0,2.201218994574558,4.0454522830891175,0.0,0.0,4.645113883158125,3.9504011723928976,0.0,0.0,-25.0,-50.0,-0.35277077897064624,-86.4032406720746,5.704704047971484,6.031032706084876,2.098483085439406,4.298437392884946,3.354490745440121,6.344053906663709,0.0,4.216192878969989,4.495487567831837,8.45577827073403
NMLCL000188,75.8021961556272,75.2175451879172,0.85280064162753,-1.0209927676087054,1.255236023638489,0.7767152131210331,0.7767152131210331,0.0,1.9002229083358315,1.9036601711662355,-4.501537056283912,-4.490467385357929,-1.2706763054960022,3.843172907530617,3.838370452395228,-0.7548574365584264,3.994189307140441,5.195783555327544,0.0,0.0,2.8265936290685336,4.363162458419746,0.0,0.0,4.95873309699665,4.191079150559598,0.0,0.0,-50.0,-50.0,-0.21077298337771225,-79.8194571965294,6.153080472767786,6.135715573235107,2.0980572179370878,4.032495554990151,3.270649533838184,6.36906725290489,0.0,4.216192878969989,5.799909457150003,8.466774701212746
NMLCL000189,60.9589066673198,58.2674533333825,1.973705966101947,-2.412905418409765,2.9489475537732392,0.7872494493151819,0.7976738711822781,1.6915795991410378,2.1622458825317294,2.2037639820777533,-4.113930140936108,-4.036797787773427,-2.91108360307604,4.121644735410711,4.120508602307429,-0.23567738941066826,3.7460729398388537,5.080587115288377,0.0,0.0,2.475800905546153,4.2505877305532085,0.0,0.0,5.077433184997124,4.119605462899697,0.0,0.0,-50.0,-50.0,-0.2000380626573141,-77.0535699249342,5.934132437342587,6.070550399372127,2.21948528374894,5.073453079253533,3.313448551002216,6.195222482552549,0.0,4.216192878969989,4.32700222560236,8.47005308464552
NMLCL000190,74.8617653349482,73.7686599979787,1.2575992412314079,-1.472966007169716,1.7128714416225161,0.7660688243043056,0.7660688243043056,0.0,2.4699748482366255,2.504432670204594,-3.877810735546939,-3.831711284286453,-2.4504078861558747,3.9322278043666565,3.940252327953722,1.0620298692711228,3.853690875405708,5.119331905692663,0.0,0.0,2.833387784722918,4.361988552835453,0.0,0.0,5.03407684264364,4.192819534843018,0.0,0.0,-50.0,-50.0,-0.25451058112758296,-84.0628409083283,5.8883349364001205,6.253546061942101,2.0662967891342805,4.833644719822129,3.1791303340432004,6.845551252856287,0.0,4.216192878969989,4.837015261157656,8.469700618223381
NMLCL000191,74.2524266660583,72.5987599975453,1.5702204769864117,-1.8128780202326225,1.9259173042562332,0.7767152131210331,0.7872494493151819,1.707448542559844,2.5212263200402933,2.5717394257599735,-3.8079724777599786,-3.7409752779924905,-2.788703066724347,3.8918335009257006,3.9083219298862235,1.5908306892761095,3.571919330709869,4.8990218663335945,0.0,0.0,2.6624925073663928,4.225997112907154,0.0,0.0,4.8213353076029115,4.07013084535953,0.0,0.0,-75.0,-50.0,-0.27372508450163074,-88.2322745113923,5.725436422670799,6.1923355751045035,2.0023328219207923,4.751224065496949,3.1791303340432004,6.632416849107172,0.0,4.216192878969989,4.643195194732212,8.456341251312459
NMLCL000192,80.9198266680937,80.3825466592365,0.8051950858372947,-0.9277598254054292,1.5180160302410266,0.6647784926013732,0.6647784926013732,-6.239453398393185e-14,1.7359379642682122,1.7440211204567961,-4.7874987335879595,-4.769027284554323,-1.6581481419229165,4.029751352970802,4.013889379348884,-1.545246662784881,3.5235312214984034,4.880136805374988,0.0,0.0,2.323400932307721,4.137407251709356,0.0,0.0,4.6878815410371795,4.026535280641193,0.0,0.0,-60.0,-40.0,-0.21048966631866425,-84.4151893543893,5.991984649830468,6.005506219522121,2.0812131996453265,3.861568949631259,3.354490745440121,6.626256143924902,0.0,4.216192878969989,5.799909457150003,8.459073320794221
NMLCL000193,71.7266600009487,69.7152000042822,1.728386067550557,-2.009184444547837,2.058805069278987,0.7976738711822781,0.8182022662053825,2.270991221402863,2.601207899252385,2.660884607602949,-3.6816348372856607,-3.5964914778286357,-3.009587700953168,3.821185655224714,3.817530698550594,-0.6199630282483122,3.6907493909418054,4.987499198121812,0.0,0.0,2.739759417699892,4.277468201428602,0.0,0.0,4.881360382930798,4.112658850873951,0.0,0.0,-75.0,-50.0,-0.27514699238749024,-86.3257665590336,5.792650908737436,6.199748079920129,2.028475390288415,4.6648271196499485,3.1791303340432004,6.5210886838372355,0.0,4.216192878969989,4.970201727836039,8.459434431288042
NMLCL000194,73.4648400010834,69.3065920017977,2.358466196867483,-2.6414162453329655,3.003807118747839,0.7767152131210331,0.8079907446441833,2.6772210040154523,2.277249130998807,2.3434940581322294,-4.054393106740526,-3.9302648596273104,-3.3447447853536874,3.852518999059098,3.8196965785972856,-2.1513197281992777,3.380684185671818,4.783819187616111,0.0,0.0,2.4777354061089545,4.127803972917863,0.0,0.0,4.663201803224962,3.995672874082342,0.0,0.0,-50.0,-50.0,-0.32982085387307564,-87.5581921980028,5.695132694672957,6.083129560905164,2.046490881924739,4.338806515497534,3.2259365392535724,6.5294438040109775,0.0,4.216192878969989,4.6409853837451704,8.458829253375661
NMLCL000195,75.3252300026947,74.6492000089831,0.9386847136387783,-1.120545783888789,1.198515677564021,0.7334322069386089,0.7334322069386089,0.0,1.872291003560252,1.872291003560252,-4.5373654457974135,-4.531394520745939,-0.8694455412145885,3.8815454872152713,3.8862169527121058,0.7423465578645381,4.305510989959039,5.4339316689091675,0.0,0.0,3.1086597466897214,4.529249098672485,0.0,0.0,5.181652547891421,4.318629759943321,0.0,0.0,-75.0,-50.0,-0.18329558573925706,-75.6920770592963,6.2923986069977325,6.23035764778962,2.1314636452705225,4.197124329747452,3.2259365392535724,6.4809133643759465,0.0,4.216192878969989,4.4899387475577255,8.478786326807969
NMLCL000196,78.9337360009477,75.8556761882519,2.0903189616896727,-2.300487226541881,2.258841529509121,0.7110672772027734,0.7223122645279223,1.811048166372917,2.032277185168606,2.050218670132272,-4.401332997018919,-4.355199166494638,-2.4432392273583314,3.936906159680676,3.9583324524059353,1.8059977363294486,3.333359125493186,4.793211754777046,0.0,0.0,2.2913196859070593,4.084573336403665,0.0,0.0,4.685653271834768,3.976428595074468,0.0,0.0,-25.0,-50.0,-0.2226396121939489,-85.416274771222,5.747621588813742,6.03660561719853,2.109784186028902,4.306575980720663,3.354490745440121,6.479309490682262,0.0,4.216192878969989,4.876402581000656,8.454969961979755
NMLCL000197,86.5729999989056,80.7815440052075,2.6627264010921947,-2.797498081692965,2.6947432050301825,0.6996944006621268,0.7110672772027734,1.8298814583757534,2.0201348307247544,2.047250687564287,-4.525462848709938,-4.443186379420228,-2.964527954685818,4.11185843399267,4.1149138322944925,0.540193543266297,2.819752996914564,4.981353506925825,0.0,0.0,2.064927869793323,3.979661803237648,0.0,0.0,5.860437988337627,3.9517298234902127,2.8421709430404e-14,0.0,-66.6666666666667,-33.3333333333333,-0.2207344302038068,-76.0594024473427,3.1791303340432004,6.278458031068364,2.2800733158588335,6.672656764168736,3.2259365392535724,7.6957038634814365,0.0,4.216192878969989,5.799909457150003,8.539513006611505
