Row,AP1Amplitude,AP2Amplitude,AP12AmplitudeDrop,AP12AmplitudeChangePercent,AP1SSAmplitudeChange,AP1WidthHalfHeight,AP2WidthHalfHeight,AP12HalfWidthChangePercent,AP1WidthPeakToTrough,AP2WidthPeakToTrough,AP1RateOfChangePeakToTrough,AP2RateOfChangePeakToTrough,AP12RateOfChangePeakToTroughPercentChange,AP1AHPDepth,AP2AHPDepth,AP12AHPDepthPercentChange,AP1DelayMean,AP2DelayMean,AP1DelaySD,AP2DelaySD,AP1DelayMeanStrongStim,AP2DelayMeanStrongStim,AP1DelaySDStrongStim,AP2DelaySDStrongStim,Burst1ISIMean,Burst1ISIMeanStrongStim,Burst1ISISD,Burst1ISISDStrongStim,InitialAccommodationMean,SSAccommodationMean,AccommodationRateToSS,AccommodationAtSSMean,AccommodationRateMeanAtSS,ISIMedian,ISICV,ISIBurstMeanChange,SpikeRateStrongStim,InputResistance,PCA1_Cluster,Cluster
527,86.73192,86.43908001,2.331448507,3.222444664,3.109813097,-0.527632742,-0.527632742,0,1.332366019,1.327075001,3.646667867,3.653323728,4.706694539,17.465308,17.72056,4.955200239,3.950281718,4.649187071,0,0,2.921547375,3.699077279,0,0,3.961479614,3.135059339,0,0,-50,-50,-0.049550576,-71.47893504,444.7176376,4.840558464,1.460935604,5.322381797,2.917770732,6.776925042,0,A
528,81.44144,81.53324714,2.293361977,3.204331142,3.058356745,-0.510825624,-0.510825624,-1.88E-14,1.519513205,1.519513205,3.426665308,3.426065312,4.699916605,24.851205,24.6935005,4.940319724,4.447814375,5.253006144,0,0,3.445852022,4.304740541,0,0,4.679117431,3.786686514,0,0,-33.33333333,0,0,-54.75233861,738.9541144,5.168578772,1.735502224,5.32477733,2.525728644,6.60890145,0,A
529,81.40081,81.52525144,2.290062872,3.202700399,3.054833393,-0.544727175,-0.527632742,1.754385965,1.510721939,1.506297154,3.441181169,3.444848767,4.703925246,25.289264,24.9630368,4.935621165,4.458061321,5.256557432,0,0,3.449034711,4.300002799,0,0,4.677769878,3.776661367,0,0,-33.33333333,-33.33333333,-0.027153253,-55.76888046,795.738276,5.138089927,1.720401913,5.32537625,2.525728644,6.568837102,0,A
530,79.40056,79.31819601,2.310787759,3.213078033,3.075169637,-0.385662481,-0.385662481,0,1.81319475,1.81319475,2.979368973,2.978973739,4.700101827,16.40422667,16.44670575,4.946690316,4.508549147,5.264191652,0,0,3.493472658,4.275276265,0,0,4.635990328,3.699943026,0,0,-50,-50,-0.036381629,-47.49009284,916.6885345,4.983469626,1.942525336,5.312438112,2.740840024,6.947679349,0,A
531,79.44619201,79.27058,2.319993878,3.217786733,3.063379313,-0.371063681,-0.385662481,-1.470588235,1.589235205,1.589235205,3.241720898,3.242281285,4.701010545,16.40684,16.638368,4.954845641,4.508108473,5.247181954,0,0,3.514823642,4.276388303,0,0,4.60271718,3.683741276,0,0,-25,-25,-0.018860665,-47.13924879,868.7189799,4.966369878,1.939876865,5.311582231,2.740840024,6.768522255,0,A
532,77.83097334,77.56433068,2.328900063,3.222642094,3.070407105,-0.301105093,-0.301105093,-1.52E-14,1.640936579,1.640936579,3.078372008,3.078055072,4.700178341,8.376742856,8.614749331,4.964876248,4.80434886,5.353468211,0,0,3.798406279,4.346528982,0,0,4.490937092,3.525330583,0,0,0,-50,-0.037699998,-46.02327353,837.0675325,4.840321356,1.974521423,5.307461778,2.890371758,6.620325654,0,A
533,83.52597333,83.53866667,2.301314952,3.208281722,3.090489934,-0.46203546,-0.478035801,-1.612903226,1.460937904,1.460937904,3.404818228,3.4050837,4.700729997,12.82422839,12.83799555,4.945612335,4.296468746,4.936486295,0,0,3.220873828,3.934957977,0,0,4.180828022,3.299902664,0,0,-20,-40,-0.037597872,-59.25270736,582.760479,4.783776517,1.66644329,5.30888383,2.970414466,6.601905265,0,A
534,78.1517,77.72106668,2.344746989,3.230913664,3.095327159,-0.356674944,-0.356674944,-1.61E-14,1.340250423,1.340250423,3.434025881,3.431399833,4.698013671,6.451681175,6.653037645,4.966826426,4.780047436,5.106793599,0,0,3.723522398,4.116595171,0,0,3.81815179,3.056592162,0,0,-33.33333333,-33.33333333,-0.035172875,-72.85056924,377.7920787,4.743365685,1.465652006,5.315723984,3.044522438,6.574318617,0,A
535,77.307448,77.19410667,2.313855477,3.214801675,3.081907689,-0.328504067,-0.328504067,-1.56E-14,2.042518188,2.018895042,2.705708574,2.730454571,4.724595285,16.39714297,16.44516923,4.946931509,4.434619085,5.21455525,0,0,3.471034341,4.28537806,0,0,4.606219635,3.735643758,0,0,-25,-25,-0.018834378,-46.94764755,840.9843179,4.97483539,1.939520114,5.311715402,2.708050201,6.596119518,0,A
536,88.577488,88.456016,2.314659108,3.214421066,3.094630021,-0.544727175,-0.544727175,0,1.332366019,1.32972401,3.667511906,3.670949244,4.703687488,17.87318989,17.98791323,4.949408003,4.274858931,4.984428202,0,0,3.2047769,3.971046346,0,0,4.31528569,3.388112142,0,0,-40,-60,-0.052439302,-61.48194765,622.3034923,4.936055416,1.609442663,5.320822437,2.772588722,6.840507851,0,A
537,82.213224,82.17040001,2.306858349,3.210998127,3.075899768,-0.400477567,-0.400477567,1.68E-14,1.495148766,1.492904096,3.370772767,3.372540672,4.702144832,15.01625908,14.955725,4.941973911,4.473465695,5.120863941,0,0,3.417070731,4.090336541,0,0,4.383837494,3.415921777,0,0,-25,-25,-0.019612612,-54.71265126,697.6119735,4.888505324,1.754245063,5.315166845,2.862200881,6.770553637,0,A
538,70.00244,71.94941714,2.086047531,3.089698065,2.911155977,-0.235722334,-0.261364764,-2.564102564,1.874874376,1.83736998,2.692576026,2.76573519,4.77188222,6.006160614,6.673575987,5.020992932,4.196299285,4.837313121,0,0,3.264613717,3.888344878,0,0,4.127053737,3.197652188,0,0,-40,-40,-0.033961335,-64.78630405,641.7026733,4.838857951,1.542763648,5.358706264,3.044522438,6.736336013,0,A
539,87.40550334,87.24746668,2.318265181,3.216174214,3.07769246,-0.527632742,-0.527632742,0,1.360976553,1.376244025,3.642136851,3.621682694,4.681398516,20.39712565,20.49786064,4.948358449,4.337029269,5.135680783,0,0,3.297687005,4.148201235,0,0,4.551136297,3.630323005,0,0,-50,-25,-0.019934297,-58.36373709,730.8052946,5.094670023,1.66360097,5.321426405,2.63905733,7.094927674,0,A
540,85.72034666,85.70910001,2.303709127,3.209425813,3.080289951,-0.510825624,-0.510825624,0,1.391281903,1.401182974,3.566209949,3.554409272,4.689444674,18.11401273,18.23040286,4.949412738,4.150409786,4.87771324,0,0,3.109953418,3.878259375,0,0,4.217225692,3.301192867,0,0,-40,-40,-0.036138265,-61.91109038,670.4407696,4.825830657,1.606327917,5.314444986,2.862200881,6.536447707,0,A
541,65.92847333,68.90765001,1.948880494,3.007312021,3.031595413,-0.415515444,-0.446287103,-3.076923077,1.570697084,1.539015448,3.168070075,3.247629542,4.776134235,20.79315412,21.60150529,4.972151694,4.751950917,5.411958503,0,0,3.678071255,4.382026635,0,0,4.717113984,3.726054808,0,0,0,-33.33333333,-0.021823864,-44.0281896,767.4843557,5.059742868,2.00018446,5.338960511,2.803360381,6.335166252,0,A
542,81.41832,81.4068,2.30373643,3.209467362,3.095491086,-0.400477567,-0.400477567,0,1.761300262,1.773255998,3.038203887,3.024640915,4.68753377,14.34413263,14.371728,4.946217089,4.422688616,5.164557376,0,0,3.409826708,4.174694915,0,0,4.520374534,3.588920988,0,0,-25,-25,-0.020508445,-48.79500034,839.763629,4.91133048,1.898208325,5.310689127,2.803360381,6.870687851,0,A
543,81.28584,81.25221334,2.305942118,3.210565821,3.086291288,-0.371063681,-0.371063681,0,1.798404012,1.811562097,2.991417974,2.976470355,4.68617777,14.04021538,14.07424111,4.946572282,4.472438474,5.228967288,0,0,3.452207303,4.238011912,0,0,4.6087139,3.672623032,0,0,-50,-25,-0.019729158,-51.38608648,701.8300476,5.065186609,1.815001302,5.320485894,2.674148649,6.722108866,0,A
544,87.68131047,87.4334838,2.327065651,3.220250364,3.069251501,-0.616186139,-0.616186139,-2.09E-14,1.141033005,1.1442228,3.950413456,3.945073873,4.695531906,20.85676786,21.02204952,4.950474733,4.437224795,5.080783054,0,0,3.356897123,4.033355291,0,0,4.337225379,3.363841595,0,0,-40,-40,-0.032720907,-57.4023712,751.703837,4.852264611,1.699811563,5.313766109,2.890371758,6.727390531,0,A
545,85.37026667,85.02153333,2.33686413,3.225264867,3.071426064,-0.562118918,-0.562118918,0,1.32175584,1.313723668,3.687296991,3.696921235,4.709457295,21.7058,21.93694,4.952401594,4.361058328,5.120505625,0,0,3.321432413,4.119199763,0,0,4.49635928,3.560904027,0,0,-25,-25,-0.019461159,-56.79223722,817.5386473,4.983127055,1.708973889,5.315745931,2.708050201,6.685062384,0,A
546,81.352088,81.24476999,2.313259716,3.214211373,3.123367101,-0.415515444,-0.400477567,1.538461538,1.601405741,1.601405741,3.217211772,3.218021002,4.701246752,13.52330771,13.71063871,4.954662894,4.037421415,4.743539855,0,0,3.072230245,3.830379016,0,0,4.063369758,3.251149385,0,0,-50,-50,-0.05061446,-63.47275487,485.5564884,4.776767779,1.602592266,5.319480325,2.944438979,6.737227951,0,A
547,85.654645,85.66950499,2.301097988,3.208194727,3.074739861,-0.527632742,-0.527632742,0,1.398716881,1.415853163,3.549137973,3.52804425,4.680750041,17.38448227,17.469255,4.948314217,4.330470148,5.025917918,0,0,3.245322995,3.991757973,0,0,4.335589949,3.386591229,0,0,-20,-40,-0.033360856,-57.27253044,775.8983271,4.836638986,1.704190811,5.312470316,2.862200881,6.625614201,0,A
548,72.50314,73.13185286,2.237650455,3.173233469,3.074830698,-0.248461359,-0.223143551,2.597402597,1.993338843,1.997417706,2.744787305,2.740518318,4.696333199,19.81552588,19.20138857,4.922534351,4.471867339,5.261808972,0,0,3.575430762,4.360419881,0,0,4.673949701,3.729541436,0,0,0,-33.33333333,-0.027828333,-50.90141569,655.3155575,5.131170096,1.817168429,5.323312945,2.602689685,7.41760739,0,A
549,72.37948333,72.04232001,2.335745492,3.227540954,3.091690452,-0.223143551,-0.223143551,0,1.969905655,1.986503546,2.768546908,2.750129409,4.682621121,19.772314,20.07256823,4.955602374,4.468204331,5.260563577,0,0,3.5720647,4.359653206,0,0,4.675162558,3.731699451,0,0,-33.33333333,-33.33333333,-0.027591535,-51.50875669,647.4594243,5.144641574,1.802610871,5.32377075,2.602689685,7.423996937,0,A
550,73.80702715,73.79271428,2.304015356,3.209679047,3.100098533,-0.274436846,-0.261364764,1.333333333,1.930071085,1.947337701,2.833809546,2.814102351,4.681452156,20.49268839,20.43325507,4.942781185,4.424726864,5.226660235,0,0,3.527536304,4.32267464,0,0,4.649378441,3.714669026,0,0,-25,-50,-0.042055328,-53.04092126,643.7077316,5.138559328,1.768798881,5.324493034,2.602689685,7.443653415,0,A
551,73.34278,72.56099001,2.377858599,3.251059616,3.099298234,-0.248461359,-0.248461359,0,1.967112357,1.971299383,2.776938205,2.771906584,4.695603006,19.33614118,20.0715832,4.971568686,4.460722282,5.252221071,0,0,3.563599638,4.347176357,0,0,4.665182856,3.719166147,0,0,0,-33.33333333,-0.028000381,-51.3204393,654.4855905,5.127291769,1.80778882,5.32296439,2.63905733,7.42355245,0,A
552,72.49943,73.04557143,2.246422973,3.177988739,3.073605335,-0.248461359,-0.223143551,2.597402597,1.948763218,1.968509981,2.796117304,2.773777235,4.678858538,20.0937144,19.47163798,4.922559088,4.461299816,5.253006144,0,0,3.56416621,4.349245145,0,0,4.667299557,3.72231423,0,0,0,-33.33333333,-0.027829494,-51.62626034,650.1791347,5.135857259,1.800568743,5.324151886,2.602689685,7.424886338,0,A
553,70.47602,70.34612001,2.315491446,3.216314961,3.071785086,-0.415515444,-0.385662481,3.076923077,1.583093937,1.611435915,3.220246094,3.177571452,4.660117436,22.53664444,21.83746714,4.922511573,4.469808548,5.229128047,0,0,3.484925597,4.268857937,0,0,4.602316117,3.686752193,0,0,-50,-50,-0.029607172,-47.58939871,804.2948204,4.989002994,1.919747129,5.311058524,2.740840024,6.814217812,0,A
554,83.665376,83.41023999,2.327778654,3.221140875,3.084240947,-0.46203546,-0.446287103,1.612903226,1.337629189,1.340250423,3.570236647,3.564695926,4.695298381,13.34987127,13.39672,4.94734378,4.480966583,5.132026627,0,0,3.459151775,4.126004715,0,0,4.39771542,3.448875817,0,0,-25,-25,-0.020019699,-51.58735579,718.2003194,4.849605451,1.825638251,5.313479477,2.890371758,6.931668424,0,A
555,70.76949,70.24729715,2.353486631,3.238271342,3.116532442,-0.400477567,-0.385662481,1.515151515,1.597365331,1.599387577,3.203989943,3.197132139,4.693983343,22.33511,22.42868952,4.947826967,4.519939042,5.267651952,0,0,3.526360525,4.296332571,0,0,4.636911072,3.701672276,0,0,-50,-50,-0.040598256,-49.09576688,966.9098853,4.982578696,1.905286217,5.317214228,2.740840024,6.746305035,0,A
556,83.371144,83.27847201,2.311809615,3.213376662,3.075420096,-0.446287103,-0.430782916,1.587301587,1.324418957,1.32175584,3.58228037,3.585909702,4.703874546,13.105868,13.20849669,4.950408276,4.474149924,5.123070723,0,0,3.445533195,4.118549251,0,0,4.386640972,3.444735684,0,0,-25,-25,-0.020190925,-51.90856619,712.2274371,4.842571609,1.81838718,5.313956363,2.890371758,6.88761013,0,A
557,69.91102,68.95121001,2.394234945,3.262879106,3.073214211,-0.385662481,-0.385662481,0,1.704748092,1.713797928,3.06870423,3.048906722,4.68161405,22.40201333,22.468628,4.94696324,4.436633184,5.208283244,0,0,3.457892725,4.257030144,0,0,4.590766956,3.689379329,0,0,-50,-50,-0.036656891,-47.59303787,749.2285709,4.992471323,1.911541817,5.309752846,2.740840024,6.857844396,0,A
558,92.62758682,90.88773335,2.462989333,3.282041184,3.131618004,-0.094310679,-0.105360516,-1.111111111,4.303253954,4.413161864,0.880817977,0.82093182,4.605899783,10.42733873,12.86869155,5.099027903,4.033355291,6.174827228,0,0,2.961658293,5.243016051,0,0,6.142714596,5.520500457,5.68E-14,2.84E-14,0,0,-1,-16.63486384,10,6.226072135,2.660067857,5.387933062,1.504077397,5.156805889,0,A
559,95.28496667,93.92222,2.430340168,3.265069189,3.125144242,-0.105360516,-0.094310679,1.123595506,4.047252955,4.21582446,1.061905115,0.958217452,4.553293235,11.11408898,13.34804356,5.078603825,3.808216837,6.108780807,0,1.14E-13,2.677590994,5.163127456,0,0,6.108224838,5.49413083,5.68E-14,0,0,0,-1,-18.51399242,10,6.201917918,2.556508174,5.400491066,1.504077397,5.215787956,0,A
560,83.13750667,84.38085334,2.169813793,3.146572276,2.974945958,-0.083381609,-0.072570693,1.098901099,4.478926459,4.438288814,0.743519442,0.770119911,4.746140364,13.00623672,12.63205833,4.924151956,5.380127742,6.492270138,0,0,2.63188884,4.990364557,0,0,6.091988385,5.362113425,0,2.84E-14,0,0,-1,-0.370488226,10,6.094765443,6.411517828,5.291971279,1.609437912,5.181083293,0,A
561,95.38985,93.53462801,2.472768445,3.284537204,3.136373186,-0.094310679,-0.105360516,-1.111111111,4.065430552,4.214790715,1.048497256,0.956489198,4.569200191,10.7891459,13.32296603,5.099466589,3.751384659,6.080619458,0,1.14E-13,2.635479508,5.133029902,0,0,6.088023946,5.479262977,5.68E-14,5.68E-14,0,0,-1,-19.23920995,10,6.18564262,2.519394925,5.405500895,1.504077397,5.219804601,0,A
562,74.48589333,75.82271201,2.159082013,3.133623553,2.979195128,0.058268908,0.067658648,0.952380952,4.500476115,4.464182493,0.684545978,0.707914183,4.742929078,13.04863031,12.58159557,4.919034155,5.283508251,6.466175828,0,0,2.617395833,4.89776517,0,0,6.098164166,5.33184885,1.14E-13,2.84E-14,0,0,-1,-0.231343677,10,6.100005001,6.790162069,5.291386787,1.609437912,4.913960355,0,A
563,87.04962,85.00923,2.488266831,3.299374354,3.10091332,-0.314710745,-0.328504067,-1.388888889,2.583997552,2.886475288,2.148760217,1.864838468,4.406953255,5.734594952,7.342110703,5.126825575,3.763986927,4.682594083,0,0,2.663052835,3.748562456,0,0,4.619368905,3.517646194,0,0,-66.66666667,-66.66666667,-1,-78.92508544,233.3731972,5.569221981,1.394004888,5.782768216,2.197224577,5.043421821,0,A
564,85.41387429,83.02515429,2.516786381,3.315943876,3.117591917,-0.301105093,-0.314710745,-1.369863014,2.659559992,2.972463647,2.047828566,1.760749558,4.398746311,4.307605714,6.278239569,5.226806953,3.754667195,4.64352514,0,0,2.648300197,3.723763856,0,0,4.58614026,3.482470102,0,0,-66.66666667,-33.33333333,-0.047482704,-79.63337887,226.2380499,5.551990123,1.431557638,5.812682805,2.251291799,5.033484256,0,A
565,83.6894,81.37650667,2.510646952,3.314746056,3.124856783,-0.248461359,-0.248461359,0,2.811809435,3.090132949,1.899510685,1.655603448,4.43731035,5.186835253,7.499782649,5.220583862,3.769537357,4.71115051,0,0,2.690564887,3.763522997,0,0,4.812672041,3.599091499,0,0,-33.33333333,-33.33333333,-0.039591573,-79.32000987,221.7182919,5.671018207,1.425352821,5.935423638,2.079441542,4.840927399,0,A
566,87.55943333,85.71273943,2.472048833,3.29066861,3.111206358,-0.328504067,-0.314710745,1.408450704,2.298577072,2.807593831,2.442035266,1.947050571,4.208245559,6.488446974,7.831626106,5.082339504,3.732657076,4.710790668,0,0,2.647592232,3.774139298,0,0,4.788907407,3.615501984,0,0,-33.33333333,-33.33333333,-0.041065063,-78.22460784,229.7648834,5.649572651,1.430445476,5.886898414,2.079441542,5.236284185,0,A
567,84.28244,82.02230667,2.506352806,3.311759813,3.174333078,-0.328504067,-0.328504067,-1.56E-14,1.972691172,2.428336298,2.74272143,2.263584931,4.238613365,5.653241454,7.082700552,5.110391298,3.567276632,4.530231099,0,0,2.464703942,3.616577542,0,0,4.608115843,3.425889994,0,0,-66.66666667,-66.66666667,-1,-81.40526234,215.8635247,5.571241068,1.379720644,5.905932717,2.197224577,4.745530011,0,A
568,84.16956,82.9081851,2.42137872,3.267679476,3.076828105,-0.235722334,-0.223143551,1.282051282,2.709382646,2.883123329,2.059284534,1.898996627,4.532865428,11.73226327,12.89973944,5.013301923,3.944296566,4.992878573,0,0,2.883123329,4.012953724,0,0,5.004348909,3.909720356,0,0,-66.66666667,-66.66666667,-1,-71.47832727,259.6973614,5.734828843,1.469909795,5.764957734,2.079441542,5.366596357,0,A
569,81.39276,79.40702,2.48371761,3.30290234,3.10273331,-0.15082289,-0.162518929,-1.176470588,2.959068289,3.147164977,1.772221248,1.613663134,4.525424323,7.885086956,10.1444538,5.13050924,3.967079211,5.005756747,0,0,2.90526037,3.988984047,0,0,5.106036379,3.928093186,0,0,-66.66666667,-33.33333333,-0.048607162,-70.17107764,10,5.794323725,1.476898357,5.861274247,2.014903021,5.411250023,0,A
570,81.03288,78.92203,2.494101745,3.308960468,3.097385888,-0.15082289,-0.162518929,-1.176470588,2.948640666,3.141562722,1.776138356,1.613547739,4.521090599,7.685708631,10.09386394,5.146228783,3.943909194,4.979832385,0,0,2.88368277,3.969348072,0,0,5.089477281,3.904494739,0,0,-66.66666667,-33.33333333,-0.049226649,-70.8131988,10,5.787939783,1.468384831,5.873300532,2.014903021,5.382131523,0,A
571,95.686228,93.86984,2.469487382,3.28278981,3.096014448,-0.446287103,-0.46203546,-1.587301587,1.068153081,1.115141591,4.019893854,3.942009216,4.628594876,8.781591999,9.700293332,5.01669166,3.629660094,4.594715728,0,0,2.571084346,3.714059753,0,0,4.656053396,3.510948246,0,0,-66.66666667,-66.66666667,-1,-80.86440407,220.8343334,5.608500628,1.387343993,5.883870582,2.140066163,5.137439176,0,A
572,80.61748572,78.41836001,2.501364286,3.313443704,3.104527673,-0.15082289,-0.15082289,0,2.947067102,3.153590358,1.77138631,1.596548393,4.507244269,7.448425131,9.825997107,5.149643359,3.923556241,4.935696207,0,0,2.874693945,3.951051392,0,0,5.028998978,3.864616883,0,0,-66.66666667,-66.66666667,-1,-73.97670058,237.6680267,5.755932069,1.452569183,5.872167717,2.014903021,5.370932348,0,A
573,89.97942629,88.17961001,2.468083962,3.286609066,3.093305984,-0.356674944,-0.371063681,-1.449275362,2.400618833,2.716018371,2.408508418,2.099527143,4.391880818,11.49775777,12.95219863,5.031086847,3.87660306,4.932601678,0,0,2.847812143,3.961194049,0,0,5.072764666,3.897315377,0,0,-66.66666667,-33.33333333,-0.04952947,-74.38173118,236.5420412,5.790296506,1.451756998,5.894647917,1.945910149,5.423292299,0,A
574,93.216085,92.17104001,2.40198191,3.253193837,3.067974809,-0.400477567,-0.430782916,-3.03030303,1.30833282,1.332366019,3.690309475,3.650224588,4.6631578,12.23846773,12.40738922,4.954627676,4.112675519,5.021641173,0,0,3.013572192,3.985645145,0,0,4.96266979,3.783962335,0,0,-66.66666667,-66.66666667,-1,-74.42010831,264.2808269,5.76462668,1.424910217,5.780908759,2.014903021,5.379243279,0,A
575,93.59042,92.38429601,2.416460414,3.259651798,3.075300704,-0.415515444,-0.415515444,0,1.286474026,1.305626458,3.72150581,3.686789018,4.668175786,12.06521238,12.301008,4.958667263,4.048300624,4.946416722,0,0,2.969901514,3.947969132,0,0,4.869225328,3.732178379,0,0,-33.33333333,-66.66666667,-1,-75.92216277,259.7844742,5.722767775,1.397180441,5.772556015,2.014903021,5.370333277,0,A
576,93.12352,91.6028,2.444147153,3.272786426,3.087013174,-0.400477567,-0.415515444,-1.515151515,1.289232648,1.324418957,3.692257444,3.636720749,4.648801259,9.802445454,10.426475,4.989177374,3.573468603,4.593704708,0,0,2.537657215,3.735285827,0,0,4.686980561,3.569391841,0,0,-66.66666667,-66.66666667,-1,-80.2687992,217.2388377,5.612799585,1.398980353,5.881666632,2.140066163,5.116265026,0,A
577,89.56504267,87.956648,2.451728514,3.27893657,3.087664397,-0.356674944,-0.371063681,-1.449275362,1.750937475,2.4765384,3.090917425,2.313791416,3.977800684,10.38186515,11.37171099,5.010528045,3.826682958,4.843793308,0,0,2.788708104,3.900355201,0,0,4.974109613,3.791887204,0,0,-66.66666667,-66.66666667,-1,-76.60755215,233.5266099,5.750475203,1.41676297,5.910542717,2.014903021,5.407807775,0,A
578,78.83766286,74.37765333,2.671386875,3.414736939,3.403801196,-0.020202707,-0.010050336,1.030927835,2.644044871,2.825536897,2.025086448,1.834221279,4.499614439,7.120667669,9.102629285,5.125649873,3.218075505,4.274162989,0,0,2.210469804,3.451890496,0,0,4.084799149,3.272227,0,0,-66.66666667,-66.66666667,-1,-92.62581404,161.4091294,5.601177418,1.194628281,5.581605057,2.197224577,4.881715288,0,A
579,88.00693333,83.22127111,2.693657942,3.407496381,3.212223917,-0.198450939,-0.235722334,-3.703703704,2.273156282,2.596000697,2.459063545,2.110759014,4.354630513,5.136549352,6.807125955,5.153134726,3.240245851,4.210793375,0,0,2.039920784,3.292497965,0,0,3.895283681,3.069679519,0,0,-50,-75,-1,-89.65357249,201.5873095,5.395557501,1.250788152,5.505525146,2.351375257,5.231056302,0,A
580,82.126005,78.07234,2.642883216,3.390731183,3.244889442,-0.094310679,-0.094310679,0,2.592265168,2.720637317,2.119223951,1.974603762,4.550680161,8.406973333,9.959080844,5.068348598,3.333275365,4.350019839,0,0,2.292534757,3.51244056,0,0,4.136206016,3.307436002,0,0,-50,-75,-1,-87.67107269,203.0216515,5.503296947,1.276831748,5.57567506,2.251291799,4.878100174,0,A
581,80.72913333,75.21420762,2.74180251,3.452623338,3.290739813,-0.105360516,-0.094310679,1.123595506,2.475697711,2.673458756,2.185834553,1.95801491,4.466451285,5.280863859,6.875791105,5.13962378,3.244153632,4.242908235,0,0,2.079441542,3.379633204,0,0,3.907211448,3.156574799,0,0,-50,-50,-0.08209911,-87.40197331,210.5782619,5.303454151,1.289432695,5.463070863,2.48490665,5.05551804,0,A
582,85.90584,81.28128667,2.682701851,3.405688082,3.896375043,-0.186329578,-0.198450939,-1.219512195,2.430098413,2.753023567,2.268916371,1.939605563,4.365710624,3.9041465,6.212452058,5.296185096,3.190064743,4.17699924,0,0,1.990610328,3.28765534,0,0,3.873490056,3.083514187,0,0,-50,-75,-1,-90.27372485,181.0888857,5.383049064,1.259645173,5.509247479,2.302585093,5.233432807,0,A
583,85.65193333,80.53249143,2.715981459,3.42519943,3.328359436,-0.15082289,-0.162518929,-1.176470588,2.004179057,2.394252282,2.716342945,2.282595588,4.281046552,5.029978333,7.136321071,5.20579257,3.1658969,4.16371514,0,0,1.958685341,3.27184771,0,0,3.899241671,3.091496896,0,0,-75,-50,-0.096161243,-90.53781433,179.3034836,5.414966426,1.269604128,5.544713539,2.251291799,5.470369191,0,A
584,87.39319429,83.00554667,2.666370034,3.393579272,3.217407593,-0.174353387,-0.186329578,-1.204819277,1.764730797,1.867176109,3.004438456,2.861945056,4.564626487,5.413243406,7.224967618,5.158583391,3.285412349,4.248209487,0,0,2.032087845,3.306153833,0,0,3.988984047,3.091951131,0,0,-50,-75,-1,-90.03555837,203.8293419,5.490424224,1.232680708,5.568895269,2.251291799,5.425504319,0,A
585,77.63493333,72.32882667,2.728251877,3.452727656,3.243917826,-0.020202707,0,2.06185567,2.946016681,3.110399349,1.715876881,1.556362924,4.522044304,4.609816666,7.852471681,5.350871511,3.349904087,4.361696368,0,0,2.2300144,3.465423354,0,0,4.206035002,3.275256158,0,0,-50,-75,-1,-86.60409449,210.4945563,5.503500592,1.297092464,5.639581433,2.302585093,5.16340743,0,A
586,79.14684533,73.72179,2.735993157,3.453352037,3.239996145,-0.051293294,-0.030459207,2.127659574,2.893145685,3.006672214,1.778049756,1.659084588,4.569578089,4.710221167,8.049673332,5.353503842,3.359680701,4.366786085,0,0,2.227861547,3.464797963,0,0,4.133725519,3.243373296,0,0,-75,-50,-0.097597158,-85.24119447,224.0693318,5.419738222,1.31972921,5.560550754,2.351375257,5.126099814,0,A
587,87.88134095,83.5144,2.6649298,3.39184968,3.198753323,-0.174353387,-0.186329578,-1.204819277,1.829376333,2.075684493,2.943166828,2.645561588,4.416760014,6.132325714,7.732354073,5.115242997,3.274499729,4.254619309,0,0,2.021547563,3.314549575,0,0,4.00268604,3.116400033,0,0,-75,-50,-0.091578446,-89.58113716,202.355528,5.481492725,1.279460858,5.564404488,2.251291799,5.413842053,0,A
588,83.1522381,78.44556191,2.688301553,3.414839056,3.299028647,-0.094310679,-0.094310679,0,2.754297452,2.84549061,1.948904327,1.84439172,4.589327018,5.416534453,7.860558176,5.223437984,3.177637077,4.247494742,0,0,2.064327904,3.410157123,0,0,4.050218504,3.231002005,0,0,-50,-75,-1,-89.39985367,189.9777338,5.497209208,1.257813803,5.566578237,2.302585093,4.754317148,0,A
589,84.49516,79.73210286,2.692127921,3.414074751,3.255470843,-0.127833372,-0.139262067,-1.149425287,2.698673039,2.77570885,2.022835743,1.926041775,4.598828995,6.422725801,8.495420495,5.151676429,3.139832618,4.233526626,0,0,2.0255132,3.411147713,0,0,4.02793763,3.233764437,0,0,-50,-50,-0.090112821,-88.8230295,193.2336397,5.468418727,1.296249378,5.54482859,2.302585093,4.754964614,0,A
590,72.02030667,67.85078,2.651093649,3.419073931,3.238978523,0.009950331,0.039220713,3,2.703372612,2.843163675,1.910120383,1.76015692,4.539603528,8.131545494,9.981082272,5.094944246,3.279406325,4.335066046,0,0,2.156402583,3.403860499,0,0,4.104047338,3.221871334,0,0,-50,-50,-0.078940305,-82.89219272,244.0646607,5.326127067,1.352944268,5.534454801,2.525728644,4.564566584,0,A
591,83.77429333,78.60628,2.719188825,3.43142635,3.271469356,-0.094310679,-0.094310679,0,2.677590994,2.832624936,2.036339014,1.86843681,4.524217698,6.502655635,8.989528536,5.185672035,3.17847041,4.269977131,0,0,2.109000344,3.453157121,0,0,4.154969184,3.290638191,0,0,-50,-50,-0.080007681,-88.65437919,189.925178,5.520900761,1.284173967,5.640046098,2.251291799,5.366405194,0,A
