,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,Root_Cluster,Multi_Spike_Cluster,Multi_Spike_0_Cluster,Multi_Spike_1_Cluster
16,0.4392612299638854,0.43823564515335534,-0.34496404732898833,-0.21805635463742723,-0.3124396795120288,-0.11324618500367785,0.22892413604853123,0.03982584197720587,-0.07258098776634059,-0.01661731530474231,-0.4334926115764647,-0.4439796293586177,-0.07120892824494152,-0.44015509209610787,-0.5746358773411542,-0.2951368653483837,-0.4600771631929026,-0.30490698305763986,-1.0,-1.0,-0.5906695052037243,-0.3922098415921045,-1.0,-1.0,-0.13295044908547737,-0.35502304705182275,-1.0,-1.0,-0.333333333333333,-0.666666666666667,-1.0,-0.49860354223287984,-0.9999902591813022,0.25527061286804487,-0.729940741094624,-0.24803105299088468,-0.2252549958036567,0.23166352671141022,-1.0,-1.0,0.9999999999999998,-0.5673170814035073,1,0.0,0.0,
17,0.5148353811267816,0.5154761270638379,-0.3452748157127645,-0.22135085060991022,-0.32018576222309125,-0.14133473350991993,0.18500822745625164,0.021897810218978186,-0.38393435461710923,-0.3733603483237041,-0.24486664888234122,-0.22866410104028223,-0.032988174944924786,-0.40246940790412433,-0.539140852828115,-0.2981317918353359,-0.4925631936240773,-0.3258330135074161,-1.0,-1.0,-0.6625424912074586,-0.4282168131947137,-1.0,-1.0,-0.18267495886311047,-0.3773310135355916,-1.0,-1.0,-0.5,-0.5,0.12300038383284616,-0.4622683290519283,-0.999989879075253,0.2124890036373237,-0.7136368160290869,-0.34298449277575127,-0.17822964722418888,0.1775664209580361,-1.0,-1.0,0.9999999999999998,-0.5594764213607357,1,1.0,,1.0
18,0.688690839814619,0.6942361332813298,-0.3487270665179487,-0.22971187648935,-0.3252891568664684,-0.18899878932898143,0.1192290460874727,0.021897810218978186,-0.47620875380435357,-0.46920181383714066,-0.16295054504185957,-0.14234758667313918,-0.029600947314979642,-0.3736302289869886,-0.5088796187806819,-0.29871148225010535,-0.5457709114380839,-0.37314160759916204,-1.0,-1.0,-0.6970523323941212,-0.44738468443554025,-1.0,-1.0,-0.22512292447815874,-0.391539654659393,-1.0,-1.0,-0.5,-0.25,0.17666279164815182,-0.4794116639117558,-0.9999911958628555,0.18138263323712112,-0.7089087013074779,-0.360739267167828,-0.15017444736906238,0.38600367460427254,-1.0,-0.3083155750125448,0.9999999999999998,-0.5628373931010873,1,1.0,,1.0
19,0.6600632743309682,0.6706909492912125,-0.36341928708534454,-0.23892675344282432,-0.3619860891314266,-0.17859737400746217,0.1335836068391532,0.021897810218978186,-0.5044339478065791,-0.5004050159481407,-0.14302067922677297,-0.11895075591749538,-0.024719645338713736,-0.34510646399791484,-0.47432308123076883,-0.2973388556293075,-0.5453894516080768,-0.3536471603217404,-1.0,-1.0,-0.7366892922928273,-0.45223441508385087,-1.0,-1.0,-0.1908269890626586,-0.3870650547290835,-1.0,-1.0,-0.5,-0.5,0.11750379002356602,-0.4611514319399759,-0.9999898439019781,0.20309729277893052,-0.7138550958919954,-0.3316801476748621,-0.1639097210022179,0.3628310022043122,-1.0,-1.0,0.9999999999999998,-0.5576440407849341,1,1.0,,1.0
20,0.3720961187805354,0.3877158850016147,-0.39267459370427926,-0.253875321447508,-0.36623901056328556,-0.1058424780178581,0.23398961334716273,0.021897810218978186,0.13331392093405658,0.16933830416548545,-0.5552065218564286,-0.5547636284134931,-0.04650139934356767,-0.5516110197133341,-0.6960949045347737,-0.2931291899313986,-0.20984059621563844,-0.0681157233590064,-1.0,-1.0,-0.41209096669158285,-0.25388425848314267,-1.0,-1.0,0.018385698169025577,-0.2541961432691253,-1.0,-1.0,-0.666666666666667,-0.666666666666667,-1.0,-0.27465325008561225,-0.9999834947007911,0.30518734575313755,-0.7087641406054423,-0.30932299430678345,-0.2425135213176277,0.2270979782301048,-1.0,-0.51402420296411,0.9999999999999998,-0.5280366283232998,1,0.0,0.0,
21,0.36829761244063053,0.43687583756834014,-0.5605112000277739,-0.3808586057647365,-0.4096961676011137,-0.15917227128970582,0.16039138332441533,0.02189781021897806,-0.36650477065656695,-0.36351357044004184,-0.26269636747928915,-0.2341646503921334,-0.01082363108939366,-0.3255067940831354,-0.4553428377383705,-0.29833633731897513,-0.44101826530495325,-0.309416555363653,-1.0,-1.0,-0.6736022023885729,-0.44184628845018903,-1.0,-1.0,-0.20331805606924247,-0.38770888244377955,-1.0,-1.0,-0.5,-0.25,0.1757434840831677,-0.43204085270347425,-0.9999896949113463,0.18556449492576532,-0.7061326091540694,-0.3882197678616093,-0.15017444736906238,0.28070621529880313,-1.0,-0.47790419350592694,0.9999999999999998,-0.5634931924650584,1,1.0,,1.0
22,0.47454070904249,0.4925199470006576,-0.3934089652183115,-0.25633034807738486,-0.3698655849394661,-0.12090972359665322,0.21319593428179165,0.021897810218978186,-0.1099473086018874,-0.07459153462408885,-0.4071646170885127,-0.404926760397753,-0.04953634513370564,-0.41474399739423157,-0.5495024301652783,-0.2966457076023854,-0.3564031150332929,-0.19890820770153694,-1.0,-1.0,-0.5162296858590211,-0.32420394704937916,-1.0,-1.0,0.016074406656406692,-0.296940807997246,-1.0,-1.0,-0.666666666666667,-0.333333333333333,0.16235736887765154,-0.397099162567748,-0.9999873390386524,0.31221836759323063,-0.7168758285080711,-0.08920458890188065,-0.26070538302010104,0.43419461296978046,-1.0,-0.16557228507525457,0.9999999999999998,-0.5442001538235277,1,1.0,,1.0
23,0.13650740614936696,0.01255837982932917,-0.10405315627194867,0.04622911587025813,0.6466891874537053,-0.010132667306377612,0.442896413528052,0.3218026023484607,0.006046563471773458,0.10649285329341818,-0.514120538602437,-0.5660437053677456,-0.14614527319615123,-0.4753507504988583,-0.6345416591362572,-0.307323139353918,-0.4213241035973525,-0.2507186313326337,-1.0,-1.0,-0.5552773206061873,-0.3602483424424274,-1.0,-1.0,0.21925807555309462,-0.3191114194988509,-0.5,-1.0,-0.5,-1.0,-1.0,-0.4396755288114398,-0.9999993788684205,0.34405957976545665,-0.769472584738781,0.48842147387532453,-0.4584764810575731,0.27593322420219923,-1.0,-0.5041573576333671,0.9999999999999998,-0.5572197000200116,1,0.0,0.0,
24,0.4888476031156528,0.4909776755199595,-0.35044066713756217,-0.22428593147703202,-0.3302193538013096,-0.13709404803077713,0.19086062114090585,0.021897810218977964,-0.30383791783911107,-0.2753853209483339,-0.2947116547540044,-0.2890448568041363,-0.04869992694259451,-0.3879685504930001,-0.5161747155176568,-0.29497250900392324,-0.41757632401358213,-0.2594178133599665,-1.0,-1.0,-0.580386403926697,-0.37275540150535313,-1.0,-1.0,-0.10527288378334165,-0.3365449999056318,-1.0,-1.0,-0.333333333333333,-0.666666666666667,-1.0,-0.4477761826435396,-0.9999894918098663,0.25793697290800455,-0.7232306163368318,-0.2716961086530718,-0.20883869220680007,0.22528680486134123,-1.0,-0.48260708585352785,0.9999999999999998,-0.5491813357572195,1,0.0,0.0,
25,0.5473883978816105,0.39388941436832847,-0.042921396403132306,0.025503815649188244,-0.019141367974174095,-0.16866891705174458,0.16673664515591416,0.09157266091572652,-0.42098892698268653,-0.3914186259833131,-0.2073802723760021,-0.21857892417447744,-0.08145333346469852,-0.31235576225020795,-0.43325932128457845,-0.29546426214836496,-0.702146953004929,-0.45229671251144365,-1.0,-1.0,-0.773850217492978,-0.5239219584938002,-1.0,-1.0,-0.05558696969019872,-0.4534074404692612,-0.75,-1.0,-0.25,-0.5,0.12111494927144872,-0.36371063010656823,-0.999992989140832,0.14678111035703667,-0.6673530323938257,0.16192025262805743,-0.12427955978406802,0.03688312111822545,-1.0,-1.0,0.9999999999999998,-0.5223658926466088,1,1.0,,1.0
26,0.41175832860672457,0.4078054806100513,-0.3389758032415273,-0.21203594676652626,-0.28455543951942763,-0.12484475690546504,0.21853038866621805,0.0597458772641258,-0.18277043416146943,-0.1485052964328466,-0.3788089528626871,-0.37990282028931344,-0.056676070142004376,-0.4442480481811496,-0.5937686266417117,-0.3028293901646848,-0.4966372991887744,-0.34135027387073746,-1.0,-1.0,-0.6312819983022541,-0.4251218716857754,-1.0,-1.0,-0.1980143613805514,-0.3820751069658981,-1.0,-1.0,-0.5,-0.5,0.049960937732870275,-0.49361458125865854,-0.9999909285128961,0.21113159063965004,-0.716245558369653,-0.3386357587356832,-0.17822964722418888,0.1408303632003356,-1.0,-1.0,0.9999999999999998,-0.5663864249531658,1,1.0,,1.0
27,0.3769241507265231,0.38127356419269764,-0.36212724108962857,-0.2293447208686037,-0.34389133481112966,-0.1058424780178581,0.23398961334716273,0.021897810218978186,-0.19932480293503885,-0.17328637922893808,-0.3652302882104179,-0.3587015857633279,-0.043878758341351576,-0.37586010303070266,-0.5043731172933563,-0.2956998364143739,-0.32528581224062236,-0.16879662569371523,-1.0,-1.0,-0.4956357740555176,-0.31091396388559556,-1.0,-1.0,0.05474356922390644,-0.2860568561199748,-1.0,-1.0,-0.333333333333333,-0.333333333333333,0.1667408242476851,-0.3558074644980247,-0.9999871680420509,0.31829062140022524,-0.7075359150024043,-0.05108555433027284,-0.26070538302010104,0.1822392269525417,-1.0,-1.0,0.9999999999999998,-0.540742741000239,1,1.0,,1.0
28,0.5621490931087554,0.5829288527167091,-0.39620474720015575,-0.2597069402309238,-0.369216737242581,-0.17357672898480597,0.14051239025589066,0.02189781021897832,-0.5044339478065791,-0.5018763156571318,-0.1580730043708315,-0.1331255026951219,-0.022456235623129706,-0.38923755868734644,-0.5306636914498344,-0.3008583529474249,-0.3870650547290915,-0.24126991056695268,-1.0,-1.0,-0.6701547388404331,-0.41420152229058393,-1.0,-1.0,-0.14127575938831094,-0.36355611672599863,-1.0,-1.0,-0.5,-0.5,0.13956677129561484,-0.3366782574576661,-0.9999849232222675,0.18132775332731277,-0.7051643396594811,-0.38225641504607477,-0.1369779528425511,0.020178559005050944,-1.0,-0.7096243696622634,0.9999999999999998,-0.5496008544679951,1,1.0,,1.0
29,0.5980438392761727,0.6120272461307408,-0.3756789619619818,-0.24593805704762906,-0.3509811611199454,-0.17859737400746217,0.14051239025589066,0.04622871046228719,-0.519248567156468,-0.513823966599189,-0.1431621174017813,-0.12052743408573818,-0.027150918981030392,-0.3846325166671294,-0.5238925530823821,-0.3000509694265616,-0.4379935925435434,-0.2829441845291907,-1.0,-1.0,-0.6539034355913202,-0.4137041162785682,-1.0,-1.0,-0.16833559081886795,-0.3658481612602953,-1.0,-1.0,-0.25,-0.5,0.09911205707107604,-0.3961835216397622,-0.9999872198318837,0.1830978277051567,-0.710648114013304,-0.3793822737525252,-0.1369779528425511,0.20276840111729233,-1.0,-0.25590107942202045,0.9999999999999998,-0.5584589679357512,1,1.0,,1.0
30,0.4375089096106395,0.4410755662723693,-0.35685835728257875,-0.2273571353888615,-0.31575475597959013,-0.12885199667552405,0.21319593428179165,0.0604599917366751,-0.20153025374310096,-0.11434850338530123,-0.3666446135089563,-0.39468463479696025,-0.10437186302810697,-0.45285350223479987,-0.5948471418371961,-0.29840248913954115,-0.44449001576292413,-0.2909701989160982,-1.0,-1.0,-0.5929676394090388,-0.3896948207868951,-1.0,-1.0,-0.1570098128858215,-0.35359609336698394,-1.0,-1.0,-0.75,-0.5,0.06332664034874019,-0.46055007570858386,-0.9999896877832163,0.23252274762548564,-0.7197307346775368,-0.3336156661057652,-0.19318621976704975,0.2146393276405001,-1.0,-0.41888359893140636,0.9999999999999998,-0.5624612728776335,1,1.0,,1.0
31,0.3929116124214578,0.4103110190376429,-0.3964203693279367,-0.2572371839527676,-0.3691758813187507,-0.09174801106331251,0.25811358933215445,0.03811841038118381,0.007430261815604133,0.043517834567036395,-0.48027228129870936,-0.47943744478539263,-0.0488812818994524,-0.45085821859102765,-0.5915699598601778,-0.2978151576251582,-0.32644763035340674,-0.17013413363427055,-1.0,-1.0,-0.4937475633428151,-0.31054368739987637,-1.0,-1.0,0.0598908974502137,-0.28588565015209455,-1.0,-1.0,-0.333333333333333,-0.333333333333333,0.16772835278499187,-0.36182764687836344,-0.9999870344136144,0.32360928578288806,-0.7078917286232347,-0.0358073759028219,-0.26070538302010104,0.2865651844880128,-1.0,-0.47651031142694267,0.9999999999999998,-0.5451018779489878,1,1.0,,1.0
32,0.35558376618048615,0.4031523369093657,-0.4891057706503421,-0.3291494362810514,-0.34846998634001514,-0.15917227128970582,0.15390965384076424,-0.00031735956839069185,-0.46673873950239686,-0.4624033471328419,-0.1999652487223581,-0.1724014864040575,-0.01581788412320595,-0.3304404342377727,-0.45405319542716294,-0.2957342231935285,-0.43015219821134365,-0.3016354569615274,-1.0,-1.0,-0.6744704149218876,-0.4394839907431467,-1.0,-1.0,-0.2075361842268877,-0.3883539918722647,-1.0,-1.0,-0.5,-0.25,0.16597172268347016,-0.4045667215207738,-0.9999890263693766,0.15412899781243383,-0.7047797004629726,-0.4102997125566228,-0.12427955978406802,0.12705053037253777,-1.0,-1.0,0.9999999999999998,-0.5545627481850997,1,1.0,,1.0
33,0.19180992249698425,0.1730677610221265,-0.3135921500053198,-0.1757403655465728,-0.2696751122959036,-0.029776322396692513,0.3528247498876017,0.07055961070559597,0.14563057327889029,0.1842409626903121,-0.5766597508437383,-0.5822505022566156,-0.05739852607535423,-0.5062694622541721,-0.6510844947496991,-0.29697373174065533,-0.31520005705277665,-0.15070408861791917,-1.0,-1.0,-0.4757244340935647,-0.29668487032191204,-1.0,-1.0,0.12515094505683022,-0.26997943878565556,-1.0,-1.0,-0.666666666666667,-0.666666666666667,-1.0,-0.3631278121386141,-0.9999863982678914,0.3620921043225853,-0.7132619771093038,0.07621083208732227,-0.2799373304973194,0.2710099102648935,-1.0,-0.7224630203963708,0.9999999999999998,-0.5467076219798874,1,0.0,0.0,
34,0.2825313874895503,0.2919308280297923,-0.3806917883352241,-0.2416865680159508,-0.34239328719376116,-0.05711050593851716,0.3052345445956394,0.035707240086802206,-0.02257259990529281,-0.000930448604085421,-0.4700076143097346,-0.4629496221812007,-0.03796488751497962,-0.3865103573933125,-0.5247244449145647,-0.2995086260131663,-0.3624161453934769,-0.19556277743149986,-1.0,-1.0,-0.5082135625190239,-0.3215205153192686,-1.0,-1.0,0.1438167393347991,-0.2846897344058188,-1.0,-1.0,-0.666666666666667,-0.666666666666667,-1.0,-0.3531097229092439,-0.9999993788684205,0.3471610121926527,-0.7095609905591298,0.20417063470582697,-0.30033554423825115,0.28021485466028784,-1.0,-1.0,0.9999999999999998,-0.5506954607593291,1,0.0,0.0,
35,0.35618244500884777,0.30822395160047855,-0.23974696301890108,-0.123597179916342,-0.07152934913202635,-0.1058424780178581,0.25344080108533557,0.09117901769145137,-0.09001057172687754,-0.04281220036865885,-0.4362493721086258,-0.44980724078420586,-0.07662670736004884,-0.45812425028461845,-0.6078817120818576,-0.30242899043281213,-0.47830649176711226,-0.3198884094195962,-1.0,-1.0,-0.6074925887887955,-0.40428859909686476,-1.0,-1.0,-0.1627997248699975,-0.36530096408844726,-1.0,-1.0,-0.5,-0.5,0.07836909126153901,-0.5137544218055341,-0.9999905366037496,0.24922175899495191,-0.7249549648640212,-0.29635143558500143,-0.2252549958036567,0.1804175377294046,-1.0,-0.5083476425084861,0.9999999999999998,-0.5588977748631143,1,1.0,,1.0
36,0.5084531299182251,0.5109073397395527,-0.3502443243663045,-0.2248589086969175,-0.31221890656020745,-0.14133473350991993,0.19086062114090585,0.04233576642335775,-0.409074073191082,-0.39488711060120196,-0.23303051371421457,-0.21890597986250393,-0.037142528120285956,-0.4309173207217821,-0.5703579166606273,-0.29815550617150954,-0.485356445418045,-0.32776074168939995,-1.0,-1.0,-0.6388876885750033,-0.4207330142484993,-1.0,-1.0,-0.19474169951152498,-0.37608510114098803,-1.0,-1.0,-0.5,-0.5,0.1192899656144653,-0.46298833901851966,-0.9999900225608842,0.2043494460194739,-0.7147342403181978,-0.3599248366144625,-0.1639097210022179,0.21418290151909747,-1.0,-1.0,0.9999999999999998,-0.5589556395128763,1,1.0,,1.0
